season,team_code,overall_winpct,last10_winpct,sos_proxy,conference_proxy,end_elo,league,o_ppp,pace,winpct,selection_prob,pred_selected,team_name
2026,UTM,0.42857142857142855,0.2,0.5203876274035425,OVC,999,WBB,0.8843765221626887,70.38857142857144,0.4286,0.0,0,Tennessee-Martin Skyhawks
2026,SHU,0.48,0.6,0.39367222371720123,MAAC,990,WBB,0.8362091850278737,70.31733333333334,0.4,0.0,0,Sacred Heart Pioneers
2026,COPP,0.27586206896551724,0.4,0.5242901300380804,UNKNOWN,988,WBB,0.7507022839495402,76.41733333333333,0.3,0.0,0,Coppin State Eagles
2026,MCYH,0.4230769230769231,0.8,0.48135017526927343,NEC,986,WBB,0.9069019179004038,70.44740740740741,0.4444,0.0,0,Mercyhurst Lakers
2026,MAR,0.36666666666666664,0.4,0.5167512245098452,MAAC,981,WBB,0.8372262629846451,69.97655172413793,0.3448,0.0,0,Marist Red Foxes
2026,LAF,0.37037037037037035,0.3,0.46520207596197377,PL,979,WBB,0.8853504605160455,61.8496551724138,0.3103,0.0,0,Lafayette Leopards
2026,UTCH,0.34782608695652173,0.3,0.506737901409759,UNKNOWN,979,WBB,0.8645050940730274,79.68592592592593,0.3704,0.0,0,Utah Tech Trailblazers
2026,AKR,0.25,0.4,0.5462727237395673,MAC,973,WBB,0.9044216167932112,79.96428571428571,0.25,0.0,0,Akron Zips
2026,COLG,0.23076923076923078,0.1,0.5370483881380433,PL,973,WBB,0.7925685110839589,67.89925925925925,0.2222,0.0,0,Colgate Raiders
2026,NICH,0.4583333333333333,0.3,0.42865226767091047,SLC,972,WBB,0.8840083200783067,72.64888888888889,0.4444,0.0,0,Nicholls State Colonels
2026,UNH,0.37037037037037035,0.4,0.5068342076506472,UNKNOWN,962,WBB,0.8337580605845725,64.46714285714286,0.3214,0.0,0,New Hampshire Wildcats
2026,SIU,0.2916666666666667,0.4,0.4850800540455713,UNKNOWN,960,WBB,0.8993884158772034,71.47714285714287,0.3214,0.0,0,Southern Illinois Salukis
2026,INST,0.3103448275862069,0.3,0.45224828612600737,MVC,959,WBB,0.9315880797156382,79.148,0.3,0.0,0,Indiana State Sycamores
2026,LIU,0.625,0.7,0.3679860273825791,NEC,958,WBB,0.9627770411062702,72.81379310344828,0.6897,0.0,0,Long Island Sharks
2026,UND,0.2692307692307692,0.3,0.5644912100938435,UNKNOWN,952,WBB,0.8340451188263075,77.04387096774194,0.2258,0.0,0,North Dakota Fighting Hawks
2026,LBSU,0.18518518518518517,0.3,0.5383360106834908,BIGWEST,947,WBB,0.7978467286839621,74.17285714285715,0.1786,0.0,0,Long Beach State 49ers
2026,MILW,0.26666666666666666,0.1,0.4878272894775358,HL,942,WBB,0.8736619390005558,69.71375,0.2188,0.0,0,Milwaukee Panthers
2026,ULL,0.10714285714285714,0.2,0.5534970158759411,UNKNOWN,932,WBB,0.7774655178789335,77.26571428571428,0.1429,0.0,0,Louisiana-Lafayette Cajuns
2026,UMKC,0.21428571428571427,0.1,0.5427626687266867,SUMMIT,931,WBB,0.9338010868756048,74.11310344827587,0.2414,0.0,0,Missouri-Kansas City Kangaroos
2026,SELU,0.17857142857142858,0.3,0.5109708499885633,SLC,929,WBB,0.8470095377544588,65.56400000000001,0.2667,0.0,0,Southeastern Louisiana Lions
2026,EVAN,0.25,0.3,0.4638223879295308,MVC,923,WBB,0.8929043864754749,78.20275862068966,0.2069,0.0,0,Evansville Purple Aces
2026,DART,0.4,0.1,0.5271138382782561,UNKNOWN,922,WBB,0.8622804435286037,65.2224,0.4,0.0,0,Dartmouth Big Green
2026,NEBO,0.13333333333333333,0.2,0.5602797441328176,SUMMIT,914,WBB,0.7796182931220742,71.66451612903225,0.1935,0.0,0,Omaha Mavericks
2026,DET,0.19230769230769232,0.1,0.5135666371942234,HL,909,WBB,0.849556096873553,70.96142857142857,0.2143,0.0,0,Detroit Titans
2026,WINT,0.4827586206896552,0.4,0.4467145539890898,BIGSOUTH,909,WBB,0.8915373244641537,63.670588235294126,0.4412,0.0,0,Winthrop Eagles
2026,ALST,0.5,0.7,0.480149714665314,SWAC,898,WBB,0.7922279290628936,73.70714285714287,0.4643,0.0,0,Alabama State Lady Hornets
2026,TMCM,0.52,0.6,0.4691484205007423,SLC,897,WBB,0.886791347805716,73.17714285714285,0.5357,0.0,0,Texas A&amp;M-Commerce Lions
2026,HAMP,0.35714285714285715,0.2,0.5200350132625995,UNKNOWN,896,WBB,0.8700930797248078,69.55407407407408,0.3704,0.0,0,Hampton Pirates
2026,GWB,0.3793103448275862,0.5,0.4671131862808438,BIGSOUTH,894,WBB,0.8151830475628765,67.82000000000001,0.4286,0.0,0,Gardner-Webb Runnin Bulldogs
2026,EIU,0.12,0.2,0.5389597100106845,OVC,890,WBB,0.8081864356139826,66.94,0.1333,0.0,0,Eastern Illinois Panthers
2026,NU,0.25925925925925924,0.1,0.5075396097682177,UNKNOWN,887,WBB,0.8718713921624154,68.01037037037037,0.2593,0.0,0,Northeastern Huskies
2026,USU,0.2222222222222222,0.0,0.5099427608446176,MWC,875,WBB,0.8253851797505504,75.93857142857142,0.2143,0.0,0,Utah State Aggies
2026,QUNC,0.37037037037037035,0.3,0.4782795278795279,A-SUN,874,WBB,0.8185525571230658,73.21285714285715,0.3571,0.0,0,Queens (N.C.) Royals
2026,SPC,0.23076923076923078,0.3,0.5111695563695564,MAAC,872,WBB,0.780101459778445,68.99285714285715,0.25,0.0,0,Saint Peter`s Peacocks
2026,UNF,0.3076923076923077,0.2,0.5455878348981797,UNKNOWN,872,WBB,0.8574410975246048,71.85,0.3214,0.0,0,North Florida Ospreys
2026,STNH,0.37037037037037035,0.4,0.42600887484782074,NEC,862,WBB,0.8652457815227464,66.28999999999999,0.4286,0.0,0,Stonehill Skyhawks
2026,TSU,0.20833333333333334,0.3,0.5443749035128346,OVC,860,WBB,0.7850023240200382,72.61125,0.1875,0.0,0,Tennessee State Tigers
2026,CSN,0.3333333333333333,0.2,0.521541689472724,BIGWEST,855,WBB,0.8654670094258784,77.8,0.3704,0.0,0,Cal State Northridge Matadors
2026,UAPB,0.48,0.7,0.44222416073709175,SWAC,852,WBB,0.8012057750277646,67.87846153846154,0.4615,0.0,0,Arkansas-Pine Bluff Lady Golden Lions
2026,UNCW,0.2222222222222222,0.1,0.5156974227266005,UNKNOWN,850,WBB,0.8339041451314944,68.82428571428571,0.2143,0.0,0,UNC Wilmington Seahawks
2026,NCC,0.32,0.5,0.4917897520576826,UNKNOWN,849,WBB,0.7757100341698203,72.57866666666668,0.2667,0.0,0,North Carolina Central Eagles
2026,SJST,0.13793103448275862,0.2,0.5228868007562589,MWC,848,WBB,0.7495908346972177,81.46666666666667,0.1333,0.0,0,San Jose State Spartans
2026,CSUB,0.24,0.1,0.5142548500881834,BIGWEST,843,WBB,0.84193640893286,79.7057142857143,0.25,0.0,0,Cal State Bakersfield Roadrunners
2026,POST,0.24,0.1,0.5350322864615719,BIGSKY,842,WBB,0.8765032377428307,77.21428571428571,0.2143,0.0,0,Portland State Vikings
2026,LEMN,0.3793103448275862,0.6,0.4283331604082835,NEC,841,WBB,0.8391371156033605,60.74060606060606,0.3333,0.0,0,Le Moyne Dolphins
2026,NHV,0.2916666666666667,0.3,0.41994091157884256,NEC,838,WBB,0.8743100565696357,67.17384615384616,0.2692,0.0,0,New Haven Chargers
2026,POLY,0.1111111111111111,0.0,0.5597620198447785,BIGWEST,830,WBB,0.7767286018885167,75.03999999999999,0.1071,0.0,0,Cal Poly Mustangs
2026,RID,0.28,0.4,0.47922009739940774,MAAC,825,WBB,0.7797443461160275,70.13793103448276,0.2414,0.0,0,Rider Broncs
2026,CANI,0.14814814814814814,0.1,0.4757994543179728,MAAC,814,WBB,0.7762065785428834,74.35428571428572,0.1429,0.0,0,Canisius Golden Griffins
2026,SCU,0.37037037037037035,0.5,0.47782914403604054,UNKNOWN,813,WBB,0.8359305860171612,63.00363636363636,0.3333,0.0,0,South Carolina Upstate Spartans
2026,TAMC,0.2,0.2,0.4849870678772457,SLC,806,WBB,0.8096725719708953,69.76,0.2069,0.0,0,Texas A&amp;M-Corpus Christi Islanders
2026,WAG,0.4583333333333333,0.5,0.41452789228651293,NEC,787,WBB,0.7932797207156661,71.29333333333334,0.4444,0.0,0,Wagner Seahawks
2026,HCU,0.30434782608695654,0.3,0.5172173769792817,SLC,782,WBB,0.8283285595491084,77.30714285714285,0.2857,0.0,0,Houston Christian Huskies
2026,CHSO,0.2857142857142857,0.3,0.5365191745012945,BIGSOUTH,777,WBB,0.8482615381542947,71.53285714285714,0.2857,0.0,0,Charleston Southern Buccaneers
2026,FAMU,0.20833333333333334,0.2,0.5016002255282614,SWAC,776,WBB,0.7883784216423884,71.39428571428572,0.25,0.0,0,Florida A&amp;M Lady Rattlers
2026,UNCA,0.38461538461538464,0.4,0.46424336671712985,BIGSOUTH,774,WBB,0.8344970712595524,71.11448275862068,0.3793,0.0,0,UNC Asheville Bulldogs
2026,TXSO,0.3076923076923077,0.1,0.5104457356181494,SWAC,768,WBB,0.8341563205417608,81.00571428571428,0.3214,0.0,0,Texas Southern Lady Tigers
2026,UML,0.2857142857142857,0.2,0.48466821534287796,UNKNOWN,763,WBB,0.8593098474091103,63.38142857142857,0.3214,0.0,0,Massachusetts-Lowell River Hawks
2026,BELL,0.06896551724137931,0.0,0.5830664373028905,UNKNOWN,759,WBB,0.687026427647385,67.6375,0.0938,0.0,0,Bellarmine Knights
2026,CHIS,0.27586206896551724,0.5,0.4682473513148693,NEC,752,WBB,0.8250102485745163,74.02206896551725,0.2759,0.0,0,Chicago State Cougars
2026,AMER,0.2222222222222222,0.2,0.4924423740962694,PL,751,WBB,0.829897230885154,70.78074074074074,0.1852,0.0,0,American Eagles
2026,SEA,0.18518518518518517,0.0,0.5051629769974597,UNKNOWN,749,WBB,0.8322283831565414,73.74222222222222,0.1852,0.0,0,Seattle Redhawks
2026,BETH,0.18518518518518517,0.2,0.5101042590223,SWAC,746,WBB,0.7824843879316831,64.44121212121212,0.1818,0.0,0,Bethune-Cookman Wildcats
2026,MORG,0.1111111111111111,0.2,0.5335396909603806,UNKNOWN,731,WBB,0.7646673600677991,71.61103448275863,0.1379,0.0,0,Morgan State Bears
2026,VALP,0.0,0.0,0.48624073788186173,MVC,726,WBB,0.7157369782046547,77.34285714285714,0.0,0.0,0,Valparaiso Beacons
2026,MVSU,0.20833333333333334,0.3,0.46862058090668585,SWAC,708,WBB,0.742200385423358,85.33185185185185,0.2593,0.0,0,Mississippi Valley State Devilettes
2026,WCAR,0.12,0.0,0.5361038705866292,UNKNOWN,702,WBB,0.7982120051085568,65.88,0.1034,0.0,0,Western Carolina Catamounts
2026,UNO,0.11538461538461539,0.2,0.5349323198655113,SLC,694,WBB,0.7733124565066111,82.11428571428571,0.1071,0.0,0,New Orleans Privateers
2026,NIAG,0.0,0.0,0.5168422494491459,MAAC,674,WBB,0.6780459709932457,81.85285714285715,0.0714,0.0,0,Niagara Purple Eagles
2026,DEST,0.2692307692307692,0.4,0.4397137296293363,UNKNOWN,654,WBB,0.7816716978868875,74.10518518518518,0.2593,0.0,0,Delaware State Hornets
2026,SFPA,0.11538461538461539,0.2,0.4313411898446381,NEC,623,WBB,0.7881193383595724,70.20933333333332,0.1,0.0,0,Saint Francis (PA) Red Flash
2026,CCSU,0.037037037037037035,0.1,0.44312902884520916,NEC,574,WBB,0.7355783686267772,68.98074074074074,0.037,0.0,0,Central Connecticut Blue Devils
2026,PVAM,0.08,0.0,0.5034686896397976,SWAC,555,WBB,0.7212863103203967,70.0855172413793,0.069,0.0,0,Prairie View Lady Panthers
2026,PRES,0.1111111111111111,0.1,0.5044136246894868,BIGSOUTH,544,WBB,0.7289416846652269,69.30064516129032,0.129,0.0,0,Presbyterian Blue Hose
2026,SCST,0.16,0.1,0.45962822007799514,UNKNOWN,471,WBB,0.7342783350351372,76.84153846153846,0.1923,0.0,0,South Carolina State Bulldogs
